norad_id,sat_name,sat_model,image_start_time_utc,image_end_time_utc,obs_location,v_magnitude,v_magnitude_error,expected_photon_flux, effective_albedo,ra_astrometric_deg,dec_astrometric_deg,tle_source,ra_deg,dec_deg,position_error_deg,elevation_deg,azimuth_deg,velocity_deg_sec,airmass,orbit_height_km,range_km,solar_elongation_deg,sun_elevation_deg,sun_azimuth_deg
45432,ONEWEB-0027,ONEWEB,44341.14992,44341.14995,Mount Lemmon,7.200585651,0.139642945,10127.92637,0.366022,222.5133221,34.81078792,Celestrak_Supplemental,222.5478032,34.85160287,0.049668297,59.57109273,75.41270642,0.305775647,1.159083718,1197.180264,1349.368264,121.2876998,-14.3664252,306.9178903
47264,ONEWEB-0118,ONEWEB,44341.1507,44341.15073,Mount Lemmon,9.628683474,0.117296495,1321.397393,0.340102,128.3027461,41.49722184,Celestrak_Supplemental,128.2824866,41.52825683,0.03454438,43.81931313,298.5064459,0.250409531,1.442262782,1217.837045,1623.603976,58.90109896,-14.55508819,307.1049491
45445,ONEWEB-0029,ONEWEB,44341.15644,44341.15647,Mount Lemmon,8.951636644,0.117787879,3634.182817,0.158357,255.5322647,5.890548626,Celestrak_Supplemental,255.554184,5.918501305,0.035450256,22.24928681,97.39420479,0.169862011,2.623893729,1220.606794,2365.658936,149.9875669,-15.93201074,308.5053717
47291,ONEWEB-0145,ONEWEB,44341.15809,44341.15812,Mount Lemmon,9.195127278,0.095231557,2074.57282,0.405287,133.906131,17.7896898,Celestrak_Supplemental,133.8090953,18.01455692,0.243087268,38.75565172,267.5700027,0.237781518,1.594414138,1216.815866,1743.483068,67.30046309,-16.32362532,308.9155727
45451,ONEWEB-0087,ONEWEB,44341.15938,44341.15941,Mount Lemmon,9.317103985,0.093605216,2353.204305,0.123863,264.0789839,26.95332559,Celestrak_Supplemental,264.0598716,26.89916476,0.056778229,26.16228283,73.45569432,0.187351192,2.257546525,1221.707023,2182.470697,127.5747951,-16.62698994,309.2371616
47287,ONEWEB-0141,ONEWEB,44341.16269,44341.16272,Mount Lemmon,9.494641581,0.088743377,1727.740928,0.337645,133.5094357,11.38672001,Celestrak_Supplemental,133.4989476,11.40562125,0.021516543,33.81935113,261.6185922,0.216681801,1.792005048,1216.645422,1887.16626,68.94022667,-17.40043426,310.0728029
47276,ONEWEB-0130,ONEWEB,44341.1638,44341.16383,Mount Lemmon,9.7953754,0.117629599,1291.844137,0.412496,125.6926496,25.35964364,Celestrak_Supplemental,125.6786407,25.38524978,0.028563789,33.36728818,280.8420783,0.219683486,1.813269755,1217.238769,1902.676469,58.28485008,-17.65853312,310.3568754
45433,ONEWEB-0064,ONEWEB,44344.13963,44344.13966,Mount Lemmon,9.330295534,0.083420468,2637.501694,0.142169,262.9380596,18.95010642,Celestrak_Supplemental,262.9638861,18.97792911,0.037022535,20.04388632,79.74860338,0.165137889,2.89415895,1221.484398,2484.740838,135.8918008,-11.43275984,304.8371864
47286,ONEWEB-0140,ONEWEB,44344.14312,44344.14315,Mount Lemmon,9.458498747,0.102378974,1562.713374,0.487105,127.295067,38.13928114,Celestrak_Supplemental,127.2754472,38.16913423,0.033604066,42.29154593,294.212592,0.247673112,1.483825465,1217.383066,1657.06638,55.58980102,-12.29733716,305.639148
45440,ONEWEB-0037,ONEWEB,44344.14682,44344.14685,Mount Lemmon,8.816666569,0.096216491,3947.902056,0.178656,257.2611257,11.93049213,Celestrak_Supplemental,257.2855179,11.95847539,0.036777159,23.53217216,90.55036799,0.177061725,2.490137453,1221.553925,2303.408154,144.4641933,-13.20641748,306.504785
47261,ONEWEB-0111,ONEWEB,44344.14787,44344.14791,Mount Lemmon,9.650711096,0.104985854,1343.920587,0.379704,129.6680975,26.07615805,Celestrak_Supplemental,129.6502001,26.1069819,0.034763011,39.26699467,278.7452068,0.241267956,1.577038984,1217.199298,1730.627032,58.84262866,-13.46290544,306.7533764
45454,ONEWEB-0034,ONEWEB,44344.15512,44344.15515,Mount Lemmon,8.899953156,0.129048184,3176.344553,0.138537,257.1436678,20.39604239,Celestrak_Supplemental,257.1678923,20.4150011,0.029579085,30.21359138,83.82652383,0.20382095,1.980486843,1221.501401,2018.807508,136.4711047,-15.20541699,308.4968819
47269,ONEWEB-0123,ONEWEB,44344.1564,44344.15644,Mount Lemmon,9.679303148,0.117636235,1483.777644,0.510798,126.6029779,20.03040861,Celestrak_Supplemental,126.6031377,20.02193603,0.008473905,31.62003755,274.7879595,0.212847036,1.901558511,1216.742806,1961.168423,57.32602183,-15.51027169,308.8122948
47288,ONEWEB-0142,ONEWEB,44344.15937,44344.15941,Mount Lemmon,9.832084108,0.100769467,1418.128406,0.355369,131.0317739,7.314481753,Celestrak_Supplemental,131.0247372,7.320365902,0.009128833,28.09912916,260.2105366,0.193467709,2.114756289,1216.894807,2093.856202,65.13617473,-16.20973491,309.5485371
45427,ONEWEB-0090,ONEWEB,44344.16631,44344.16634,Mount Lemmon,9.005380301,0.088598017,2467.551844,0.0882356,248.8580043,18.31668113,Celestrak_Supplemental,248.8877896,18.35345483,0.046386155,39.6548783,92.48516323,0.238088974,1.56419073,1221.108735,1725.794133,140.0224848,-17.81221138,311.3061017
45434,ONEWEB-0018,ONEWEB,44344.17031,44344.17035,Mount Lemmon,8.89193988,0.095980331,2543.885213,0.0946933,248.5312941,27.19366798,Celestrak_Supplemental,248.5637206,27.22759211,0.044524977,44.74046239,82.40334234,0.256380049,1.418782941,1221.577293,1608.808255,131.2096195,-18.718666,312.3481034
45424,ONEWEB-0066,ONEWEB,44344.17553,44344.17557,Mount Lemmon,8.304006036,0.077414444,4383.297594,0.128209,238.0717468,9.958838616,Celestrak_Supplemental,238.0981066,9.994547144,0.044148378,46.81874939,112.2524673,0.255713889,1.369769693,1220.157422,1565.389812,147.8606703,-19.87682692,313.7354872
45446,ONEWEB-0068,ONEWEB,44344.17707,44344.17711,Mount Lemmon,8.635879038,0.086627351,2924.530482,0.096596,240.4068503,25.15379049,Celestrak_Supplemental,240.4319381,25.17277808,0.029599598,52.90822564,90.39232357,0.28232538,1.252607175,1221.026834,1462.855846,133.1860033,-20.21312115,314.1510265
45449,ONEWEB-0019,ONEWEB,44344.17961,44344.17964,Mount Lemmon,8.398916994,0.075450272,3622.029434,0.107344,235.2293576,17.40462459,Celestrak_Supplemental,235.2573061,17.44874113,0.051549316,54.5265135,106.3839622,0.283556049,1.226988684,1220.968591,1439.294726,139.974632,-20.76238009,314.8428231
45456,ONEWEB-0086,ONEWEB,44344.18258,44344.18262,Mount Lemmon,8.592833343,0.091200602,3187.395616,0.152903,242.5966714,52.0054204,Celestrak_Supplemental,242.568374,51.92240563,0.08482601,54.12403739,44.63955768,0.269518376,1.233170523,1222.009099,1446.102442,106.6106341,-21.39798956,315.6647376
45444,ONEWEB-0093,ONEWEB,44344.18565,44344.18568,Mount Lemmon,8.394446365,0.07981741,3271.490609,0.108131,229.9085278,31.14010968,Celestrak_Supplemental,229.9391268,31.18438088,0.051434709,66.08623333,85.59788398,0.3152343,1.093482472,1221.431186,1312.674062,125.4450105,-22.04362984,316.5246119
45432,ONEWEB-0027,ONEWEB,44344.18786,44344.18789,Mount Lemmon,9.187226816,0.105070293,1994.479423,0.237596,150.4113417,17.51622831,Celestrak_Supplemental,150.398867,17.54921179,0.035062869,40.95174985,265.3408605,0.249136525,1.52320368,1196.820914,1662.068801,79.59903824,-22.50290816,317.1525953
45139,ONEWEB-0026,ONEWEB,44344.19101,44344.19104,Mount Lemmon,8.376911467,0.072586544,3718.494768,0.0967242,219.0275974,6.107441723,Celestrak_Supplemental,219.0474904,6.134347856,0.033394193,59.95483707,148.19542,0.28185512,1.154582036,1220.467541,1370.716999,142.510475,-23.1472318,318.0579765
45155,ONEWEB-0051,ONEWEB,44344.19237,44344.19241,Mount Lemmon,8.558736048,0.072883415,2673.628392,0.084523,218.3782869,27.24567843,Celestrak_Supplemental,218.4029878,27.30017116,0.058749265,76.61376814,109.3252203,0.331560072,1.027745452,1221.172545,1246.75821,124.91001,-23.42343094,318.4552707
45151,ONEWEB-0045,ONEWEB,44344.19535,44344.19538,Mount Lemmon,8.341933816,0.096475748,3750.547162,0.100085,212.9075108,6.632415649,Celestrak_Supplemental,212.9244647,6.663539415,0.035387461,63.14760805,162.8673012,0.288595485,1.120340488,1220.475032,1337.780101,137.849661,-24.01748457,319.3296144
45437,ONEWEB-0092,ONEWEB,44344.19761,44344.19764,Mount Lemmon,8.546179847,0.080045227,3170.283671,0.0859507,209.0904947,4.753779199,Celestrak_Supplemental,209.1039136,4.794816126,0.043160713,62.10190616,173.4610667,0.28287048,1.130945017,1220.98284,1348.575901,136.1593788,-24.46101169,320.0010459
45428,ONEWEB-0061,ONEWEB,44344.19956,44344.1996,Mount Lemmon,8.584391459,0.081042788,2842.907979,0.0826235,206.1611493,10.9099279,Celestrak_Supplemental,206.1742505,10.93186913,0.025434169,68.37734709,181.534716,0.304535765,1.075338015,1220.731976,1293.95678,130.0238254,-24.84006994,320.5882871
45425,ONEWEB-0067,ONEWEB,44344.20182,44344.20185,Mount Lemmon,8.732045385,0.173937139,2539.738505,0.0753833,203.0221292,8.958557435,Celestrak_Supplemental,203.0331137,8.986137288,0.029637352,66.06505054,191.0875614,0.297543544,1.093661275,1220.729739,1312.023639,128.8243063,-25.27202952,321.2733974
45440,ONEWEB-0037,ONEWEB,44345.13723,44345.13727,Mount Lemmon,9.426595252,0.079808492,2436.297869,0.15126,268.9134408,29.64345064,Celestrak_Supplemental,268.9333036,29.65707215,0.021989119,20.28295722,67.03936844,0.163602224,2.862014967,1222.706102,2473.294821,124.1668176,-10.70752239,304.3926144
47280,ONEWEB-0134,ONEWEB,44345.14122,44345.14126,Mount Lemmon,9.024531777,0.142046485,2272.537319,0.544671,133.0998305,25.06352438,Celestrak_Supplemental,133.1693321,24.91136751,0.164682274,42.94657324,275.0572056,0.254000139,1.465589149,1217.32926,1642.225693,61.24746325,-11.70214083,305.3010199
45438,ONEWEB-0085,ONEWEB,44345.14416,44345.14419,Mount Lemmon,9.279222583,0.114108773,2514.793626,0.135743,264.5757111,27.41896672,Celestrak_Supplemental,264.5998562,27.43817632,0.028779991,24.70662089,72.0413339,0.181537481,2.380031862,1221.769801,2248.019509,127.7483587,-12.42577726,305.9785282
45435,ONEWEB-0083,ONEWEB,44345.15129,44345.15132,Mount Lemmon,9.255563154,0.097950627,2306.107943,0.101713,257.4226326,20.77063848,Celestrak_Supplemental,257.4480522,20.79243293,0.032246124,29.81413518,83.10995309,0.202326513,2.004331183,1221.445322,2033.688714,136.1470651,-14.15862439,307.6626702
45439,ONEWEB-0096,ONEWEB,44345.15444,44345.15448,Mount Lemmon,8.896265922,0.106424386,3309.393511,0.121957,250.0468278,6.161378408,Celestrak_Supplemental,250.0707543,6.195683563,0.041745527,29.63247323,102.4397944,0.19629214,2.015397513,1220.760171,2039.470375,151.9169063,-14.9141091,308.426456
45455,ONEWEB-0060,ONEWEB,44345.15629,44345.15632,Mount Lemmon,8.521128893,0.117429158,4384.900335,0.162966,250.7430224,11.28390373,Celestrak_Supplemental,250.7653238,11.31037884,0.034339474,32.38369351,97.40585055,0.209289001,1.861727027,1221.022015,1940.829779,146.7566222,-15.35102376,308.8769862
45427,ONEWEB-0090,ONEWEB,44345.15756,44345.15759,Mount Lemmon,9.545120021,0.195580822,1615.694775,0.070698,256.8754018,27.75534943,Celestrak_Supplemental,256.9069908,27.78165218,0.038380984,35.02086012,76.79931649,0.221182295,1.738340959,1221.601918,1856.33396,129.4992051,-15.6504681,309.1896414
45424,ONEWEB-0066,ONEWEB,44345.16702,44345.16705,Mount Lemmon,8.729960819,0.104922491,3021.329657,0.100468,244.78804,16.96722212,Celestrak_Supplemental,244.800085,16.95946308,0.013890059,43.47064039,97.3372267,0.250596642,1.451452385,1220.366958,1634.448472,141.4306832,-17.83832662,311.5777849
45449,ONEWEB-0019,ONEWEB,44345.17199,44345.17202,Mount Lemmon,8.275539284,0.083654155,4735.555752,0.135565,236.9577982,5.202246068,Celestrak_Supplemental,236.9806578,5.229192428,0.035275289,44.39854048,118.239517,0.242980276,1.427366033,1220.664595,1614.734295,151.7742749,-18.95673771,312.8767143
45429,ONEWEB-0081,ONEWEB,44345.17318,44345.17322,Mount Lemmon,8.560498869,0.118014964,3147.514272,0.107364,241.2862791,27.07759656,Celestrak_Supplemental,241.3155597,27.1101403,0.041696555,52.47928649,86.72748337,0.281183889,1.25974744,1221.069333,1469.395938,131.0895768,-19.22146445,313.1927544
45432,ONEWEB-0027,ONEWEB,44345.17501,44345.17504,Mount Lemmon,9.180418181,0.100242105,1739.153706,0.150945,158.9317938,20.62970502,Celestrak_Supplemental,158.923376,20.66631925,0.037451975,52.59568744,261.5868612,0.287509666,1.257794812,1196.81658,1439.401779,85.1397053,-19.62431275,313.6803502
45450,ONEWEB-0094,ONEWEB,44345.17688,44345.17692,Mount Lemmon,9.173099549,0.064282428,1848.988411,0.156252,158.6107575,14.81553626,Celestrak_Supplemental,158.6130475,14.81032059,0.005666087,48.8510775,254.3105251,0.2722599,1.326629234,1196.720033,1499.830826,87.00172034,-20.03429157,314.1851182
45444,ONEWEB-0093,ONEWEB,44345.17846,44345.1785,Mount Lemmon,8.427103072,0.082147355,3784.040337,0.102432,230.5157093,6.636857322,Celestrak_Supplemental,230.5362002,6.664264319,0.034137765,51.67671881,125.7985319,0.264460432,1.273520792,1220.769427,1481.398876,147.9503055,-20.37608537,314.6127731
45145,ONEWEB-0038,ONEWEB,44345.18002,44345.18006,Mount Lemmon,8.467274439,0.137135494,3186.731136,0.0960776,230.88242,21.82696199,Celestrak_Supplemental,230.902985,21.83770634,0.021905929,61.2046966,104.1457044,0.302623389,1.140509596,1221.246906,1358.189355,134.1525686,-20.71290146,315.0405033
45155,ONEWEB-0051,ONEWEB,44345.18312,44345.18316,Mount Lemmon,8.461906612,0.103357048,3503.548785,0.173668,235.829652,54.5182163,Celestrak_Supplemental,235.877249,54.5489881,0.041347305,57.49480396,37.13865955,0.276622101,1.184995671,1222.058184,1401.324853,103.364277,-21.37277213,315.8974675
45151,ONEWEB-0045,ONEWEB,44345.18723,44345.18726,Mount Lemmon,8.310305233,0.081655244,3968.828874,0.104059,219.535133,6.027127992,Celestrak_Supplemental,219.5525756,6.048938919,0.02786743,59.47770186,146.7195593,0.28078456,1.160192462,1220.467939,1376.064222,142.125072,-22.23036656,317.0512902
45437,ONEWEB-0092,ONEWEB,44345.18889,44345.18893,Mount Lemmon,8.489021688,0.055060142,2943.172903,0.0864911,217.4047812,19.5482624,Celestrak_Supplemental,217.4268834,19.5832176,0.040688912,72.26644394,133.617155,0.321168718,1.049621666,1221.380223,1269.026976,130.2579248,-22.57352169,317.526545
45428,ONEWEB-0061,ONEWEB,44345.19156,44345.1916,Mount Lemmon,15.66491812,2.869777082,4.394936532,0.000118747,213.0859279,7.082784466,Celestrak_Supplemental,213.1027816,7.104324086,0.027270339,63.42875403,161.4199848,0.28989307,1.117586235,1220.625273,1335.272467,136.8436827,-23.11743096,318.2967933
45441,ONEWEB-0042,ONEWEB,44345.19665,44345.19669,Mount Lemmon,8.864968974,0.084119542,2083.465806,0.104282,202.7147669,48.28578436,Celestrak_Supplemental,202.7322638,48.31066345,0.027467357,73.95456859,350.3297665,0.320910349,1.04030542,1221.881073,1260.158822,100.1154972,-24.13049663,319.7911929
45445,ONEWEB-0029,ONEWEB,44345.19869,44345.19873,Mount Lemmon,8.892144255,0.119678825,2107.119708,0.120504,197.07516,51.90042982,Celestrak_Supplemental,197.0872396,51.94331156,0.043524071,69.19147359,341.7541817,0.309464459,1.0694418,1221.673367,1289.106029,94.99409627,-24.52764842,320.4000271
45137,ONEWEB-0024,ONEWEB,44345.20111,44345.20115,Mount Lemmon,7.480743313,0.078149342,10540.27385,0.450424,268.6697288,23.41832867,Celestrak_Supplemental,268.7006552,23.45063915,0.043001532,36.60675784,83.38765295,0.226990912,1.673309528,1225.727331,1814.766169,129.8119797,-24.9924257,321.1303395
45435,ONEWEB-0083,ONEWEB,44346.14268,44346.14271,Mount Lemmon,12.77114753,1.164671709,97.90720828,0.00501525,262.6801172,26.10222704,Celestrak_Supplemental,262.6975509,26.06587408,0.039581714,26.01919547,74.40880137,0.187018259,2.268964516,1221.811623,2188.908128,129.8088239,-11.93679124,305.7277077
45439,ONEWEB-0096,ONEWEB,44346.1454,44346.14544,Mount Lemmon,9.342225941,0.145087936,2212.518103,0.0999366,257.990835,19.50969339,Celestrak_Supplemental,258.0336212,19.57180558,0.074052533,27.81861403,83.52035139,0.194706514,2.134165661,1221.389682,2112.037443,137.284297,-12.60619872,306.3604829
47290,ONEWEB-0144,ONEWEB,44346.1478,44346.14784,Mount Lemmon,9.900493724,0.123407118,1235.64072,0.310626,132.0581221,9.348669351,Celestrak_Supplemental,132.0422568,9.392040838,0.046109874,31.90451894,260.2216403,0.208481723,1.886484408,1216.614331,1951.007761,63.49776713,-13.19053417,306.9234252
47278,ONEWEB-0132,ONEWEB,44346.14916,44346.14919,Mount Lemmon,9.640277187,0.107687832,1518.727871,0.611084,125.6130241,22.20730598,Celestrak_Supplemental,125.6003741,22.22764982,0.0234737,32.28846316,277.2977932,0.215559343,1.866585286,1217.413884,1938.992735,54.03174023,-13.51887962,307.2442497
45430,ONEWEB-0069,ONEWEB,44346.15211,44346.15214,Mount Lemmon,9.010092444,0.139662121,2731.863601,0.111568,254.3643212,19.65646362,Celestrak_Supplemental,254.4068855,19.71547217,0.071331219,32.96254948,86.36081217,0.214122202,1.832836879,1221.41296,1921.92019,137.9034555,-14.22871268,307.9493475
47259,ONEWEB-0109,ONEWEB,44346.15335,44346.15338,Mount Lemmon,10.07671881,0.118716786,1084.830433,0.517456,123.3280862,21.15134815,Celestrak_Supplemental,123.2687183,21.25898137,0.121030268,28.65288546,278.0970686,0.201886976,2.077597177,1217.058726,2072.074285,52.09836744,-14.52445196,308.2479242
45447,ONEWEB-0046,ONEWEB,44346.15629,44346.15632,Mount Lemmon,8.973462586,0.090730558,2646.52617,0.104743,252.7717837,22.57255584,Celestrak_Supplemental,252.8154129,22.6340158,0.073482249,36.83278237,84.67535214,0.228610652,1.664535669,1221.536432,1802.610718,135.2546396,-15.22209549,308.9639743
45424,ONEWEB-0066,ONEWEB,44346.15826,44346.1583,Mount Lemmon,9.010405194,0.135879943,2481.865698,0.100979,253.2471136,27.19713346,Celestrak_Supplemental,253.3217865,27.31375612,0.134191829,38.82943348,79.3079192,0.235622812,1.591875728,1220.826833,1746.838738,130.5557959,-15.68722021,309.450869
47283,ONEWEB-0137,ONEWEB,44346.15995,44346.15999,Mount Lemmon,9.911687179,0.130634741,1381.400223,0.685293,123.0549237,16.56464825,Celestrak_Supplemental,123.0233521,16.61340835,0.057385244,24.29012201,274.7856265,0.184570928,2.417839259,1217.201143,2260.443706,52.93592314,-16.08274058,309.8711335
45446,ONEWEB-0068,ONEWEB,44346.16078,44346.16081,Mount Lemmon,8.852447337,0.104666899,2770.588234,0.101334,248.8480324,21.74874225,Celestrak_Supplemental,248.8938097,21.82051456,0.083415858,41.15727261,88.38093397,0.244121916,1.516974324,1221.014437,1688.442736,136.3931912,-16.27398628,310.0764575
45432,ONEWEB-0027,ONEWEB,44346.16287,44346.16291,Mount Lemmon,8.921689128,0.075996767,2286.497629,0.110528,174.1395342,5.142047101,Celestrak_Supplemental,174.1377267,5.202960183,0.060939674,56.15990417,220.5832562,0.277530861,1.203121862,1196.370738,1389.228543,103.86824,-16.75907716,310.6036236
45429,ONEWEB-0081,ONEWEB,44346.16419,44346.16423,Mount Lemmon,9.037280125,0.071826702,2358.310807,0.110846,255.0575193,42.24431854,Celestrak_Supplemental,255.1234228,42.30607473,0.078687341,42.98213072,60.18611141,0.241904863,1.464617429,1221.756952,1646.947312,115.5050724,-17.06315482,310.9388615
45456,ONEWEB-0086,ONEWEB,44346.16738,44346.16742,Mount Lemmon,8.846311343,0.107873714,2529.26165,0.0846987,242.6297088,22.29027817,Celestrak_Supplemental,242.6713414,22.35876417,0.078571704,48.63653002,92.37367371,0.268930087,1.330976817,1221.060244,1532.897088,135.6976409,-17.78966452,311.7554111
45444,ONEWEB-0093,ONEWEB,44346.16996,44346.17,Mount Lemmon,8.224636512,0.064177564,4508.590802,0.13564,237.6677726,14.17446948,Celestrak_Supplemental,237.6999781,14.22941047,0.063192361,49.58241013,107.4067444,0.267462108,1.312156874,1221.01399,1516.243936,142.8947766,-18.37156943,312.4260524
45145,ONEWEB-0038,ONEWEB,44346.17192,44346.17196,Mount Lemmon,8.664723838,0.184269748,2837.509382,0.0874412,236.3910768,19.48483967,Celestrak_Supplemental,236.4287719,19.54791136,0.072390418,53.97504749,101.6633578,0.283354979,1.235490204,1221.214053,1447.407809,137.4403227,-18.80865479,312.9400294
45139,ONEWEB-0026,ONEWEB,44346.17344,44346.17348,Mount Lemmon,8.61118441,0.100101725,2905.956276,0.108591,239.8562252,36.15453625,Celestrak_Supplemental,239.8649635,36.13054183,0.025010552,56.56273885,72.3334082,0.290666412,1.197525366,1221.360144,1412.384714,121.7341826,-19.14503403,313.3418178
45155,ONEWEB-0051,ONEWEB,44346.17601,44346.17604,Mount Lemmon,8.240814154,0.084419995,3918.345354,0.126425,233.3859452,26.74419943,Celestrak_Supplemental,233.4271391,26.81847235,0.082878679,60.72151611,92.47927012,0.303200083,1.145844559,1221.244713,1363.317848,129.6964794,-19.70839565,314.0273884
45151,ONEWEB-0045,ONEWEB,44346.17828,44346.17831,Mount Lemmon,8.401263513,0.115799394,3300.215923,0.104125,229.9402415,25.9068428,Celestrak_Supplemental,229.9817164,25.99604373,0.09668277,64.01798323,97.00923305,0.310534551,1.111943814,1221.012723,1330.29442,129.4957362,-20.20109191,314.640556
45437,ONEWEB-0092,ONEWEB,44346.17936,44346.1794,Mount Lemmon,8.307957365,0.106248753,4054.003723,0.202811,235.9560082,54.52223717,Celestrak_Supplemental,236.0517072,54.63327444,0.124120272,57.17613873,37.28015289,0.275480333,1.189214625,1222.464403,1405.747389,103.0457953,-20.43555552,314.9369943
45428,ONEWEB-0061,ONEWEB,44346.18322,44346.18325,Mount Lemmon,8.535889356,0.137201569,3030.365725,0.0833642,220.4336119,11.68688641,Celestrak_Supplemental,220.4841634,12.00456931,0.321512354,63.84509185,137.6811726,0.298749304,1.113581326,1220.712362,1331.510795,137.3964632,-21.25652733,315.9998419
45425,ONEWEB-0067,ONEWEB,44346.18571,44346.18574,Mount Lemmon,8.561051231,0.079291121,3176.222565,0.0840484,216.624155,4.61045188,Celestrak_Supplemental,216.6475551,4.70068841,0.093201862,59.64918352,153.8012388,0.278500686,1.158160596,1220.569455,1374.227324,140.231212,-21.77761664,316.6956599
45448,ONEWEB-0063,ONEWEB,44346.18752,44346.18756,Mount Lemmon,8.442966706,0.099093657,3205.553318,0.0907909,214.3328537,12.8775124,Celestrak_Supplemental,214.3554837,12.95784061,0.083301526,68.39228859,152.7049953,0.307657851,1.075227262,1221.191755,1294.344075,132.7865164,-22.15437918,317.2096596
45441,ONEWEB-0042,ONEWEB,44346.18825,44346.18829,Mount Lemmon,8.716043873,0.093074631,2558.915211,0.134029,214.8389657,54.76987552,Celestrak_Supplemental,214.8945696,54.91816033,0.151701902,66.49768609,14.78101494,0.299698276,1.090050396,1222.09099,1309.928924,98.57286373,-22.30416475,317.4166465
45445,ONEWEB-0029,ONEWEB,44346.19058,44346.19061,Mount Lemmon,8.711384364,0.091632468,2463.236239,0.125166,208.8014485,51.36857529,Celestrak_Supplemental,208.8309571,51.45197421,0.085405783,70.94044093,6.305572206,0.312678398,1.057705047,1221.638605,1277.36879,99.51838951,-22.77939597,318.0836937
45133,ONEWEB-0020,ONEWEB,44346.19491,44346.19494,Mount Lemmon,8.646260059,0.087748779,3800.88494,0.188847,273.7679184,29.88113387,Celestrak_Supplemental,273.8446912,29.98289764,0.121583147,33.83005839,73.32226628,0.21516367,1.791508749,1225.805778,1899.604109,122.1774721,-23.64664767,319.34392
45157,ONEWEB-0053,ONEWEB,44346.19676,44346.1968,Mount Lemmon,8.796798686,0.10125363,3190.326975,0.142317,270.1633871,25.26869582,Celestrak_Supplemental,270.205853,25.31989969,0.063999782,35.61039849,80.3248204,0.223153149,1.713433313,1225.736098,1844.120772,127.8146345,-24.01140097,319.8916968
45433,ONEWEB-0064,ONEWEB,44346.20065,44346.20069,Mount Lemmon,8.283852429,0.097983601,3807.706649,0.135447,194.3232297,11.44307009,Celestrak_Supplemental,194.3246522,11.52252118,0.079463321,64.95440336,216.2261156,0.299883959,1.103330817,1220.665567,1321.454496,118.5472057,-24.76338173,321.0570424
45446,ONEWEB-0068,ONEWEB,44348.14396,44348.14399,Mount Lemmon,8.969733879,0.098065387,2904.170963,0.133953,258.7223536,27.49206627,Celestrak_Supplemental,258.7549096,27.52371534,0.0428422,31.80998473,75.54778114,0.209046047,1.891461971,1221.418186,1961.176786,129.5543016,-12.01074519,306.1892438
47279,ONEWEB-0133,ONEWEB,44348.14527,44348.1453,Mount Lemmon,9.053614836,0.158151129,2854.594742,2.48144,115.2524877,34.02080368,Celestrak_Supplemental,115.2287498,34.0456778,0.031712877,28.15049145,294.2858918,0.196864448,2.111245845,1217.89441,2093.207935,42.17184601,-12.33136315,306.4933724
47266,ONEWEB-0120,ONEWEB,44348.1478,44348.14784,Mount Lemmon,8.860775829,0.104874741,3407.767153,2.46384,118.8656733,26.84882403,Celestrak_Supplemental,118.8619231,26.84975356,0.00347267,27.45236735,285.7645422,0.196959732,2.160125199,1217.652987,2121.466781,45.38467751,-12.94760564,307.0863278
45456,ONEWEB-0086,ONEWEB,44348.15022,44348.15026,Mount Lemmon,8.690708179,0.100151488,3508.502914,0.164751,258.3153439,35.20961726,Celestrak_Supplemental,258.3482725,35.23262128,0.035395191,36.61153962,67.73960707,0.223744607,1.673122685,1221.756147,1809.179206,122.0530003,-13.53155755,307.6588076
47275,ONEWEB-0129,ONEWEB,44348.15285,44348.15288,Mount Lemmon,9.591317907,0.092520291,1903.969272,0.818418,125.7937261,9.911277585,Celestrak_Supplemental,125.77342,9.94042742,0.035352496,23.76880559,266.6772375,0.179874911,2.467062735,1216.657762,2284.307123,55.60572236,-14.15967495,308.2866328
45444,ONEWEB-0093,ONEWEB,44348.1539,44348.15393,Mount Lemmon,8.632479925,0.115330606,3658.319573,0.12005,244.312942,8.511981096,Celestrak_Supplemental,244.3314002,8.521320959,0.020505207,37.89858114,105.8813414,0.226403991,1.624702783,1220.753027,1771.684635,149.1092991,-14.41027343,308.5407313
45428,ONEWEB-0061,ONEWEB,44348.16523,44348.16526,Mount Lemmon,8.759937419,0.091527844,2881.628169,0.142018,248.6482073,50.17846623,Celestrak_Supplemental,248.6915293,50.19906763,0.034551131,49.24242706,49.00409522,0.255590543,1.318818767,1222.063484,1523.29729,107.7688193,-17.0481549,311.3529495
45425,ONEWEB-0067,ONEWEB,44348.16938,44348.16941,Mount Lemmon,8.566451499,0.075623841,3351.157927,0.0915196,228.8637178,5.43189528,Celestrak_Supplemental,228.8851345,5.459337324,0.034750694,51.67758223,128.6830655,0.262652897,1.273505678,1220.607055,1481.181593,146.1786654,-17.98551436,312.4194972
45448,ONEWEB-0063,ONEWEB,44348.17086,44348.17089,Mount Lemmon,8.600437236,0.125356286,2813.345544,0.0860114,229.7174997,21.29896073,Celestrak_Supplemental,229.7451763,21.34189002,0.050076527,61.6201263,105.8100074,0.303221309,1.136026389,1221.443183,1354.08718,132.7313792,-18.31626597,312.8052333
