# satellite: 48215 ONEWEB-0209 / UK
# catalogue: 1 NORAD
# variability: 0 Not variable
# variability_period: None
# npoints: 25227
#
# Date Time StdMag Mag Filter Penumbra Distance Phase Channel Track
2024-02-28 17:55:32.999000 7.879 9.13788 Clear 0 1796.83 89.12 2 27848560
2024-02-28 17:55:33.099000 7.893 9.15067 Clear 0 1796.471 89.123 2 27848560
2024-02-28 17:55:33.199000 7.801 9.05942 Clear 0 1796.112 89.126 2 27848560
2024-02-28 17:55:33.299000 7.824 9.08092 Clear 0 1795.753 89.13 2 27848560
2024-02-28 17:55:33.499000 7.835 9.09223 Clear 0 1795.036 89.136 2 27848560
2024-02-28 17:55:33.599000 7.81 9.06574 Clear 0 1794.678 89.139 2 27848560
2024-02-28 17:55:33.699000 7.688 8.9436 Clear 0 1794.319 89.143 2 27848560
2024-02-28 17:55:33.799000 7.392 8.64768 Clear 0 1793.961 89.146 2 27848560
2024-02-28 17:55:33.999000 7.65 8.90531 Clear 0 1793.246 89.153 2 27848560
2024-02-28 17:55:34.099000 7.524 8.77766 Clear 0 1792.888 89.156 2 27848560
2024-02-28 17:55:34.199000 7.805 9.05863 Clear 0 1792.531 89.159 2 27848560
2024-02-28 17:55:34.299000 7.699 8.95286 Clear 0 1792.174 89.162 2 27848560
2024-02-28 17:55:34.399000 7.677 8.92952 Clear 0 1791.817 89.166 2 27848560
2024-02-28 17:55:34.499000 7.86 9.11274 Clear 0 1791.46 89.169 2 27848560
2024-02-28 17:55:34.599000 8.02 9.27309 Clear 0 1791.103 89.172 2 27848560
2024-02-28 17:55:34.699000 7.649 8.90121 Clear 0 1790.747 89.176 2 27848560
2024-02-28 17:55:34.799000 7.627 8.87895 Clear 0 1790.391 89.179 2 27848560
2024-02-28 17:55:34.999000 7.458 8.70872 Clear 0 1789.678 89.186 2 27848560
2024-02-28 17:55:35.099000 7.615 8.86634 Clear 0 1789.323 89.189 2 27848560
2024-02-28 17:55:35.199000 7.498 8.74825 Clear 0 1788.967 89.192 2 27848560
2024-02-28 17:55:35.299000 7.759 9.00934 Clear 0 1788.612 89.196 2 27848560
2024-02-28 17:55:35.399000 7.593 8.84283 Clear 0 1788.256 89.199 2 27848560
2024-02-28 17:55:35.599000 7.621 8.8703 Clear 0 1787.546 89.206 2 27848560
2024-02-28 17:55:35.699000 7.65 8.89917 Clear 0 1787.191 89.209 2 27848560
2024-02-28 17:55:35.799000 7.749 8.99661 Clear 0 1786.837 89.212 2 27848560
2024-02-28 17:55:35.899000 8.12 9.36835 Clear 0 1786.482 89.216 2 27848560
2024-02-28 17:55:35.999000 7.773 9.01993 Clear 0 1786.128 89.219 2 27848560
2024-02-28 17:55:36.099000 7.84 9.08656 Clear 0 1785.774 89.222 2 27848560
2024-02-28 17:55:36.199000 7.551 8.79792 Clear 0 1785.42 89.226 2 27848560
2024-02-28 17:55:36.299000 7.816 9.06178 Clear 0 1785.066 89.229 2 27848560
2024-02-28 17:55:36.399000 7.647 8.89306 Clear 0 1784.712 89.232 2 27848560
2024-02-28 17:55:36.499000 7.721 8.96652 Clear 0 1784.359 89.236 2 27848560
2024-02-28 17:55:36.599000 7.711 8.95644 Clear 0 1784.006 89.239 2 27848560
2024-02-28 17:55:36.699000 8.036 9.2808 Clear 0 1783.653 89.242 2 27848560
2024-02-28 17:55:36.799000 7.624 8.86832 Clear 0 1783.3 89.246 2 27848560
2024-02-28 17:55:36.899000 7.628 8.87163 Clear 0 1782.947 89.249 2 27848560
2024-02-28 17:55:36.999000 7.633 8.87695 Clear 0 1782.594 89.253 2 27848560
2024-02-28 17:55:37.099000 7.583 8.82553 Clear 0 1782.242 89.256 2 27848560
2024-02-28 17:55:37.199000 7.866 9.10944 Clear 0 1781.89 89.259 2 27848560
2024-02-28 17:55:37.299000 7.283 8.52581 Clear 0 1781.538 89.263 2 27848560
2024-02-28 17:55:37.399000 7.899 9.14127 Clear 0 1781.186 89.266 2 27848560
2024-02-28 17:55:37.499000 7.968 9.2097 Clear 0 1780.834 89.269 2 27848560
2024-02-28 17:55:37.599000 7.727 8.96942 Clear 0 1780.482 89.273 2 27848560
2024-02-28 17:55:37.699000 7.915 9.15582 Clear 0 1780.131 89.276 2 27848560
2024-02-28 17:55:37.799000 7.866 9.10696 Clear 0 1779.78 89.28 2 27848560
2024-02-28 17:55:37.899000 7.644 8.88363 Clear 0 1779.429 89.283 2 27848560
2024-02-28 17:55:37.999000 7.917 9.15669 Clear 0 1779.078 89.286 2 27848560
2024-02-28 17:55:38.099000 7.339 8.5792 Clear 0 1778.727 89.29 2 27848560
2024-02-28 17:55:38.199000 7.557 8.79606 Clear 0 1778.377 89.293 2 27848560
2024-02-28 17:55:38.299000 7.699 8.93795 Clear 0 1778.026 89.297 2 27848560
2024-02-28 17:55:38.399000 7.829 9.06812 Clear 0 1777.676 89.3 2 27848560
2024-02-28 17:55:38.499000 7.584 8.82236 Clear 0 1777.326 89.303 2 27848560
2024-02-28 17:55:38.599000 7.988 9.22613 Clear 0 1776.976 89.307 2 27848560
2024-02-28 17:55:38.699000 7.853 9.09061 Clear 0 1776.626 89.31 2 27848560
2024-02-28 17:55:38.799000 7.332 8.56861 Clear 0 1776.277 89.314 2 27848560
2024-02-28 17:55:38.899000 7.622 8.8591 Clear 0 1775.928 89.317 2 27848560
2024-02-28 17:55:38.999000 7.904 9.13957 Clear 0 1775.578 89.32 2 27848560
2024-02-28 17:55:39.099000 7.891 9.12691 Clear 0 1775.229 89.324 2 27848560
2024-02-28 17:55:39.199000 7.313 8.54921 Clear 0 1774.881 89.327 2 27848560
2024-02-28 17:55:39.299000 7.712 8.94715 Clear 0 1774.532 89.331 2 27848560
2024-02-28 17:55:39.399000 7.734 8.96942 Clear 0 1774.184 89.334 2 27848560
2024-02-28 17:55:39.499000 7.641 8.87562 Clear 0 1773.835 89.337 2 27848560
2024-02-28 17:55:39.599000 7.829 9.06257 Clear 0 1773.487 89.341 2 27848560
2024-02-28 17:55:39.699000 7.952 9.18641 Clear 0 1773.139 89.344 2 27848560
2024-02-28 17:55:39.799000 7.407 8.64069 Clear 0 1772.791 89.348 2 27848560
2024-02-28 17:55:39.899000 8.105 9.33838 Clear 0 1772.444 89.351 2 27848560
2024-02-28 17:55:39.999000 7.423 8.65581 Clear 0 1772.096 89.355 2 27848560
2024-02-28 17:55:40.099000 7.934 9.16621 Clear 0 1771.749 89.358 2 27848560
2024-02-28 17:55:40.199000 7.78 9.0116 Clear 0 1771.402 89.362 2 27848560
2024-02-28 17:55:40.299000 7.716 8.94786 Clear 0 1771.055 89.365 2 27848560
2024-02-28 17:55:40.399000 7.889 9.12022 Clear 0 1770.708 89.368 2 27848560
2024-02-28 17:55:40.499000 7.837 9.06812 Clear 0 1770.362 89.372 2 27848560
2024-02-28 17:55:40.599000 8.073 9.30426 Clear 0 1770.015 89.375 2 27848560
2024-02-28 17:55:40.698000 7.581 8.81092 Clear 0 1769.673 89.379 7 27848560
2024-02-28 17:55:40.699000 7.576 8.80601 Clear 0 1769.669 89.379 2 27848560
2024-02-28 17:55:40.798000 7.801 9.03122 Clear 0 1769.327 89.382 7 27848560
2024-02-28 17:55:40.799000 7.698 8.92831 Clear 0 1769.323 89.382 2 27848560
2024-02-28 17:55:40.898000 7.78 9.01023 Clear 0 1768.981 89.386 7 27848560
2024-02-28 17:55:40.899000 7.899 9.12877 Clear 0 1768.977 89.386 2 27848560
2024-02-28 17:55:40.998000 7.405 8.63424 Clear 0 1768.635 89.389 7 27848560
2024-02-28 17:55:40.999000 7.835 9.06379 Clear 0 1768.632 89.389 2 27848560
2024-02-28 17:55:41.098000 7.468 8.69743 Clear 0 1768.29 89.393 7 27848560
2024-02-28 17:55:41.099000 7.853 9.08207 Clear 0 1768.286 89.393 2 27848560
2024-02-28 17:55:41.198000 7.54 8.76886 Clear 0 1767.944 89.396 7 27848560
2024-02-28 17:55:41.199000 7.877 9.1064 Clear 0 1767.941 89.396 2 27848560
2024-02-28 17:55:41.299000 7.823 9.05124 Clear 0 1767.596 89.4 2 27848560
2024-02-28 17:55:41.399000 7.53 8.75796 Clear 0 1767.251 89.403 2 27848560
2024-02-28 17:55:41.498000 7.878 9.10462 Clear 0 1766.909 89.407 7 27848560
2024-02-28 17:55:41.499000 7.66 8.88666 Clear 0 1766.906 89.407 2 27848560
2024-02-28 17:55:41.599000 7.845 9.0717 Clear 0 1766.561 89.41 2 27848560
2024-02-28 17:55:41.698000 7.562 8.78932 Clear 0 1766.22 89.413 7 27848560
2024-02-28 17:55:41.699000 7.559 8.78629 Clear 0 1766.217 89.414 2 27848560
2024-02-28 17:55:41.798000 7.597 8.82303 Clear 0 1765.876 89.417 7 27848560
2024-02-28 17:55:41.799000 7.242 8.46831 Clear 0 1765.873 89.417 2 27848560
2024-02-28 17:55:41.898000 7.522 8.74807 Clear 0 1765.532 89.42 7 27848560
2024-02-28 17:55:41.899000 7.635 8.86085 Clear 0 1765.528 89.42 2 27848560
2024-02-28 17:55:41.999000 7.976 9.20147 Clear 0 1765.184 89.424 2 27848560
2024-02-28 17:55:42.099000 7.624 8.84914 Clear 0 1764.841 89.427 2 27848560
2024-02-28 17:55:42.198000 8.011 9.23546 Clear 0 1764.501 89.431 7 27848560
2024-02-28 17:55:42.199000 7.689 8.91379 Clear 0 1764.497 89.431 2 27848560
2024-02-28 17:55:42.299000 7.373 8.59836 Clear 0 1764.154 89.434 2 27848560
2024-02-28 17:55:42.399000 7.858 9.08207 Clear 0 1763.811 89.438 2 27848560
2024-02-28 17:55:42.499000 7.988 9.21226 Clear 0 1763.467 89.441 2 27848560
2024-02-28 17:55:42.598000 7.764 8.98786 Clear 0 1763.128 89.445 7 27848560
2024-02-28 17:55:42.599000 8.088 9.3116 Clear 0 1763.125 89.445 2 27848560
2024-02-28 17:55:42.798000 7.688 8.91095 Clear 0 1762.443 89.452 7 27848560
2024-02-28 17:55:42.799000 7.939 9.16192 Clear 0 1762.439 89.452 2 27848560
2024-02-28 17:55:42.899000 7.849 9.07091 Clear 0 1762.097 89.455 2 27848560
2024-02-28 17:55:42.998000 7.425 8.64649 Clear 0 1761.758 89.459 7 27848560
2024-02-28 17:55:42.999000 7.933 9.15504 Clear 0 1761.755 89.459 2 27848560
2024-02-28 17:55:43.098000 7.827 9.04862 Clear 0 1761.416 89.462 7 27848560
2024-02-28 17:55:43.099000 7.753 8.97452 Clear 0 1761.413 89.462 2 27848560
2024-02-28 17:55:43.199000 7.538 8.75856 Clear 0 1761.071 89.466 2 27848560
2024-02-28 17:55:43.298000 7.039 8.26014 Clear 0 1760.733 89.469 7 27848560
2024-02-28 17:55:43.299000 8.047 9.26791 Clear 0 1760.729 89.47 2 27848560
2024-02-28 17:55:43.399000 8.028 9.24904 Clear 0 1760.388 89.473 2 27848560
2024-02-28 17:55:43.599000 7.568 8.78751 Clear 0 1759.706 89.48 2 27848560
2024-02-28 17:55:43.699000 7.494 8.71424 Clear 0 1759.365 89.484 2 27848560
2024-02-28 17:55:43.799000 8.091 9.30962 Clear 0 1759.024 89.487 2 27848560
2024-02-28 17:55:43.898000 7.786 9.0046 Clear 0 1758.687 89.491 7 27848560
2024-02-28 17:55:43.999000 7.97 9.18901 Clear 0 1758.343 89.494 2 27848560
2024-02-28 17:55:44.099000 7.448 8.66563 Clear 0 1758.003 89.498 2 27848560
2024-02-28 17:55:44.198000 7.611 8.82904 Clear 0 1757.666 89.501 7 27848560
2024-02-28 17:55:44.199000 7.652 8.87005 Clear 0 1757.663 89.501 2 27848560
2024-02-28 17:55:44.299000 7.697 8.91379 Clear 0 1757.323 89.505 2 27848560
2024-02-28 17:55:44.399000 7.826 9.0427 Clear 0 1756.983 89.508 2 27848560
2024-02-28 17:55:44.498000 8.005 9.22177 Clear 0 1756.647 89.512 7 27848560
2024-02-28 17:55:44.499000 7.914 9.13129 Clear 0 1756.644 89.512 2 27848560
2024-02-28 17:55:44.598000 7.843 9.05896 Clear 0 1756.308 89.515 7 27848560
2024-02-28 17:55:44.599000 7.502 8.71824 Clear 0 1756.304 89.515 2 27848560
2024-02-28 17:55:44.699000 7.924 9.13971 Clear 0 1755.965 89.519 2 27848560
2024-02-28 17:55:44.799000 7.69 8.90558 Clear 0 1755.626 89.523 2 27848560
2024-02-28 17:55:44.899000 7.762 8.97743 Clear 0 1755.287 89.526 2 27848560
2024-02-28 17:55:44.999000 7.976 9.19078 Clear 0 1754.949 89.53 2 27848560
2024-02-28 17:55:45.099000 7.749 8.9644 Clear 0 1754.61 89.533 2 27848560
2024-02-28 17:55:45.199000 8.045 9.25938 Clear 0 1754.272 89.537 2 27848560
2024-02-28 17:55:45.298000 7.772 8.98588 Clear 0 1753.938 89.54 7 27848560
2024-02-28 17:55:45.299000 7.548 8.76154 Clear 0 1753.934 89.54 2 27848560
2024-02-28 17:55:45.399000 7.941 9.15504 Clear 0 1753.596 89.544 2 27848560
2024-02-28 17:55:45.498000 7.674 8.88715 Clear 0 1753.262 89.548 7 27848560
2024-02-28 17:55:45.499000 7.858 9.07091 Clear 0 1753.259 89.548 2 27848560
2024-02-28 17:55:45.599000 7.852 9.06536 Clear 0 1752.921 89.551 2 27848560
2024-02-28 17:55:45.699000 7.544 8.75737 Clear 0 1752.584 89.555 2 27848560
2024-02-28 17:55:45.899000 7.973 9.18459 Clear 0 1751.909 89.562 2 27848560
2024-02-28 17:55:45.999000 7.722 8.93389 Clear 0 1751.573 89.565 2 27848560
2024-02-28 17:55:46.098000 7.594 8.80485 Clear 0 1751.239 89.569 7 27848560
2024-02-28 17:55:46.099000 7.805 9.01597 Clear 0 1751.236 89.569 2 27848560
2024-02-28 17:55:46.199000 7.932 9.1431 Clear 0 1750.9 89.573 2 27848560
2024-02-28 17:55:46.299000 7.723 8.93249 Clear 0 1750.563 89.576 2 27848560
2024-02-28 17:55:46.399000 7.579 8.78874 Clear 0 1750.227 89.58 2 27848560
2024-02-28 17:55:46.498000 7.723 8.93245 Clear 0 1749.895 89.583 7 27848560
2024-02-28 17:55:46.499000 7.791 9.00098 Clear 0 1749.891 89.583 2 27848560
2024-02-28 17:55:46.599000 7.449 8.65746 Clear 0 1749.556 89.587 2 27848560
2024-02-28 17:55:46.698000 7.808 9.01725 Clear 0 1749.223 89.591 7 27848560
2024-02-28 17:55:46.699000 7.91 9.11877 Clear 0 1749.22 89.591 2 27848560
2024-02-28 17:55:46.798000 7.988 9.19681 Clear 0 1748.888 89.594 7 27848560
2024-02-28 17:55:46.799000 7.587 8.79549 Clear 0 1748.885 89.594 2 27848560
2024-02-28 17:55:46.899000 7.919 9.1271 Clear 0 1748.55 89.598 2 27848560
2024-02-28 17:55:46.999000 8.047 9.25467 Clear 0 1748.215 89.601 2 27848560
2024-02-28 17:55:47.098000 7.917 9.1252 Clear 0 1747.883 89.605 7 27848560
2024-02-28 17:55:47.099000 7.667 8.87467 Clear 0 1747.88 89.605 2 27848560
2024-02-28 17:55:47.198000 7.557 8.76376 Clear 0 1747.548 89.609 7 27848560
2024-02-28 17:55:47.199000 7.814 9.02051 Clear 0 1747.545 89.609 2 27848560
2024-02-28 17:55:47.299000 7.976 9.18283 Clear 0 1747.211 89.612 2 27848560
2024-02-28 17:55:47.398000 7.517 8.72417 Clear 0 1746.88 89.616 7 27848560
2024-02-28 17:55:47.399000 8.016 9.22317 Clear 0 1746.876 89.616 2 27848560
2024-02-28 17:55:47.498000 7.686 8.892 Clear 0 1746.546 89.619 7 27848560
2024-02-28 17:55:47.499000 7.691 8.89743 Clear 0 1746.542 89.62 2 27848560
2024-02-28 17:55:47.599000 7.786 8.99209 Clear 0 1746.208 89.623 2 27848560
2024-02-28 17:55:47.698000 7.921 9.12721 Clear 0 1745.878 89.627 7 27848560
2024-02-28 17:55:47.699000 8.101 9.30665 Clear 0 1745.875 89.627 2 27848560
2024-02-28 17:55:47.798000 7.646 8.85067 Clear 0 1745.544 89.63 7 27848560
2024-02-28 17:55:47.799000 7.765 8.97017 Clear 0 1745.541 89.63 2 27848560
2024-02-28 17:55:47.898000 7.581 8.78558 Clear 0 1745.211 89.634 7 27848560
2024-02-28 17:55:47.899000 7.61 8.81538 Clear 0 1745.208 89.634 2 27848560
2024-02-28 17:55:48.098000 7.648 8.85145 Clear 0 1744.545 89.641 7 27848560
2024-02-28 17:55:48.099000 7.665 8.86873 Clear 0 1744.541 89.641 2 27848560
2024-02-28 17:55:48.298000 7.544 8.74804 Clear 0 1743.879 89.649 7 27848560
2024-02-28 17:55:48.299000 7.534 8.73792 Clear 0 1743.876 89.649 2 27848560
2024-02-28 17:55:48.399000 7.901 9.10394 Clear 0 1743.544 89.652 2 27848560
2024-02-28 17:55:48.498000 7.765 8.96749 Clear 0 1743.215 89.656 7 27848560
2024-02-28 17:55:48.499000 7.361 8.56349 Clear 0 1743.211 89.656 2 27848560
2024-02-28 17:55:48.598000 7.713 8.91493 Clear 0 1742.882 89.659 7 27848560
2024-02-28 17:55:48.599000 7.223 8.42455 Clear 0 1742.879 89.66 2 27848560
2024-02-28 17:55:48.699000 7.93 9.13213 Clear 0 1742.547 89.663 2 27848560
2024-02-28 17:55:48.798000 7.511 8.71312 Clear 0 1742.219 89.667 7 27848560
2024-02-28 17:55:48.799000 7.663 8.86478 Clear 0 1742.216 89.667 2 27848560
2024-02-28 17:55:48.898000 7.804 9.0046 Clear 0 1741.887 89.67 7 27848560
2024-02-28 17:55:48.899000 7.942 9.1431 Clear 0 1741.884 89.67 2 27848560
2024-02-28 17:55:48.999000 7.712 8.91311 Clear 0 1741.553 89.674 2 27848560
2024-02-28 17:55:49.098000 7.799 9.00011 Clear 0 1741.225 89.678 7 27848560
2024-02-28 17:55:49.099000 7.689 8.89002 Clear 0 1741.221 89.678 2 27848560
2024-02-28 17:55:49.199000 7.591 8.79058 Clear 0 1740.89 89.681 2 27848560
2024-02-28 17:55:49.299000 8.018 9.2177 Clear 0 1740.56 89.685 2 27848560
2024-02-28 17:55:49.398000 7.928 9.12822 Clear 0 1740.232 89.689 7 27848560
2024-02-28 17:55:49.399000 7.893 9.09336 Clear 0 1740.229 89.689 2 27848560
2024-02-28 17:55:49.499000 8.073 9.27172 Clear 0 1739.899 89.692 2 27848560
2024-02-28 17:55:49.599000 7.668 8.86741 Clear 0 1739.568 89.696 2 27848560
2024-02-28 17:55:49.699000 7.787 8.98547 Clear 0 1739.238 89.7 2 27848560
2024-02-28 17:55:49.798000 7.246 8.4437 Clear 0 1738.912 89.703 7 27848560
2024-02-28 17:55:49.799000 7.564 8.76214 Clear 0 1738.908 89.704 2 27848560
2024-02-28 17:55:49.899000 7.732 8.9304 Clear 0 1738.579 89.707 2 27848560
2024-02-28 17:55:50.098000 7.981 9.17767 Clear 0 1737.923 89.715 7 27848560
2024-02-28 17:55:50.099000 7.63 8.82736 Clear 0 1737.92 89.715 2 27848560
2024-02-28 17:55:50.198000 7.705 8.90177 Clear 0 1737.594 89.718 7 27848560
2024-02-28 17:55:50.199000 7.836 9.0327 Clear 0 1737.591 89.718 2 27848560
2024-02-28 17:55:50.298000 7.825 9.02181 Clear 0 1737.265 89.722 7 27848560
2024-02-28 17:55:50.299000 7.68 8.87666 Clear 0 1737.262 89.722 2 27848560
2024-02-28 17:55:50.398000 7.781 8.97709 Clear 0 1736.936 89.726 7 27848560
2024-02-28 17:55:50.399000 7.666 8.86151 Clear 0 1736.933 89.726 2 27848560
2024-02-28 17:55:50.498000 7.475 8.67067 Clear 0 1736.608 89.729 7 27848560
2024-02-28 17:55:50.499000 7.443 8.63918 Clear 0 1736.604 89.729 2 27848560
2024-02-28 17:55:50.599000 7.626 8.8223 Clear 0 1736.276 89.733 2 27848560
2024-02-28 17:55:50.699000 7.793 8.98767 Clear 0 1735.948 89.737 2 27848560
2024-02-28 17:55:50.799000 7.746 8.94085 Clear 0 1735.62 89.74 2 27848560
2024-02-28 17:55:50.899000 7.835 9.02975 Clear 0 1735.292 89.744 2 27848560
2024-02-28 17:55:50.999000 7.809 9.00328 Clear 0 1734.964 89.748 2 27848560
2024-02-28 17:55:51.098000 7.719 8.91245 Clear 0 1734.64 89.751 7 27848560
2024-02-28 17:55:51.099000 7.732 8.92613 Clear 0 1734.637 89.752 2 27848560
2024-02-28 17:55:51.199000 7.769 8.96294 Clear 0 1734.309 89.755 2 27848560
2024-02-28 17:55:51.299000 7.81 9.00328 Clear 0 1733.982 89.759 2 27848560
2024-02-28 17:55:51.398000 7.47 8.66277 Clear 0 1733.659 89.763 7 27848560
2024-02-28 17:55:51.399000 7.754 8.94722 Clear 0 1733.655 89.763 2 27848560
2024-02-28 17:55:51.499000 7.921 9.11411 Clear 0 1733.329 89.766 2 27848560
2024-02-28 17:55:51.599000 7.682 8.87382 Clear 0 1733.002 89.77 2 27848560
2024-02-28 17:55:51.698000 7.292 8.48412 Clear 0 1732.679 89.774 7 27848560
2024-02-28 17:55:51.699000 7.475 8.66728 Clear 0 1732.676 89.774 2 27848560
2024-02-28 17:55:51.799000 7.604 8.79578 Clear 0 1732.349 89.778 2 27848560
2024-02-28 17:55:51.898000 7.619 8.81009 Clear 0 1732.027 89.781 7 27848560
2024-02-28 17:55:51.899000 7.647 8.83794 Clear 0 1732.023 89.781 2 27848560
2024-02-28 17:55:51.999000 7.42 8.61066 Clear 0 1731.698 89.785 2 27848560
2024-02-28 17:55:52.098000 7.657 8.84833 Clear 0 1731.375 89.789 7 27848560
2024-02-28 17:55:52.099000 7.638 8.829 Clear 0 1731.372 89.789 2 27848560
2024-02-28 17:55:52.198000 7.537 8.72695 Clear 0 1731.05 89.792 7 27848560
2024-02-28 17:55:52.199000 7.584 8.77378 Clear 0 1731.047 89.793 2 27848560
2024-02-28 17:55:52.299000 7.722 8.9123 Clear 0 1730.721 89.796 2 27848560
2024-02-28 17:55:52.398000 7.391 8.58067 Clear 0 1730.399 89.8 7 27848560
2024-02-28 17:55:52.399000 7.837 9.0267 Clear 0 1730.396 89.8 2 27848560
2024-02-28 17:55:52.498000 7.428 8.61716 Clear 0 1730.075 89.804 7 27848560
2024-02-28 17:55:52.499000 7.9 9.08875 Clear 0 1730.071 89.804 2 27848560
2024-02-28 17:55:52.598000 7.733 8.9224 Clear 0 1729.75 89.807 7 27848560
2024-02-28 17:55:52.599000 7.493 8.68219 Clear 0 1729.747 89.807 2 27848560
2024-02-28 17:55:52.699000 7.633 8.82202 Clear 0 1729.422 89.811 2 27848560
2024-02-28 17:55:52.798000 7.68 8.86796 Clear 0 1729.101 89.815 7 27848560
2024-02-28 17:55:52.799000 7.167 8.35493 Clear 0 1729.098 89.815 2 27848560
2024-02-28 17:55:52.898000 7.473 8.66045 Clear 0 1728.777 89.819 7 27848560
2024-02-28 17:55:52.899000 7.582 8.77016 Clear 0 1728.774 89.819 2 27848560
2024-02-28 17:55:52.998000 7.815 9.00269 Clear 0 1728.453 89.822 7 27848560
2024-02-28 17:55:52.999000 7.596 8.7835 Clear 0 1728.45 89.822 2 27848560
2024-02-28 17:55:53.099000 7.704 8.89121 Clear 0 1728.126 89.826 2 27848560
2024-02-28 17:55:53.299000 7.698 8.88382 Clear 0 1727.479 89.834 2 27848560
2024-02-28 17:55:53.399000 7.459 8.64503 Clear 0 1727.156 89.838 2 27848560
2024-02-28 17:55:53.498000 7.675 8.86063 Clear 0 1726.836 89.841 7 27848560
2024-02-28 17:55:53.498000 7.692 8.87781 Clear 0 1726.836 89.841 2 27848560
2024-02-28 17:55:53.598000 7.777 8.96214 Clear 0 1726.513 89.845 7 27848560
2024-02-28 17:55:53.598000 7.65 8.83538 Clear 0 1726.513 89.845 2 27848560
2024-02-28 17:55:53.698000 7.867 9.05219 Clear 0 1726.191 89.849 2 27848560
2024-02-28 17:55:53.698000 7.993 9.17772 Clear 0 1726.191 89.849 7 27848560
2024-02-28 17:55:53.798000 7.587 8.77197 Clear 0 1725.868 89.853 2 27848560
2024-02-28 17:55:53.898000 7.744 8.92822 Clear 0 1725.546 89.856 2 27848560
