# satellite: 48243 ONEWEB-0208 / UK
# catalogue: 1 NORAD
# variability: 0 Not variable
# variability_period: None
# npoints: 33603
#
# Date Time StdMag Mag Filter Penumbra Distance Phase Channel Track
2024-02-27 18:04:27.500000 6.419 7.503 Clear 0 1530.652 97.722 9 27816489
2024-02-27 18:04:27.600000 6.309 7.39329 Clear 0 1530.73 97.728 9 27816489
2024-02-27 18:04:27.700000 6.473 7.55705 Clear 0 1530.808 97.734 9 27816489
2024-02-27 18:04:27.800000 6.488 7.57227 Clear 0 1530.887 97.74 9 27816489
2024-02-27 18:04:27.900000 6.563 7.6484 Clear 0 1530.965 97.745 9 27816489
2024-02-27 18:04:28 6.578 7.66255 Clear 0 1531.044 97.751 9 27816489
2024-02-27 18:04:28.100000 6.681 7.76552 Clear 0 1531.124 97.757 9 27816489
2024-02-27 18:04:28.200000 6.623 7.7084 Clear 0 1531.203 97.763 9 27816489
2024-02-27 18:04:28.300000 6.509 7.59494 Clear 0 1531.283 97.769 9 27816489
2024-02-27 18:04:28.400000 6.519 7.6045 Clear 0 1531.364 97.775 9 27816489
2024-02-27 18:04:28.500000 6.603 7.68918 Clear 0 1531.444 97.781 9 27816489
2024-02-27 18:04:28.600000 6.67 7.75601 Clear 0 1531.525 97.787 9 27816489
2024-02-27 18:04:28.700000 6.583 7.66957 Clear 0 1531.606 97.793 9 27816489
2024-02-27 18:04:28.800000 6.475 7.56188 Clear 0 1531.687 97.799 9 27816489
2024-02-27 18:04:28.900000 6.396 7.48318 Clear 0 1531.769 97.805 9 27816489
2024-02-27 18:04:29 6.483 7.56983 Clear 0 1531.85 97.811 9 27816489
2024-02-27 18:04:29.100000 6.543 7.62974 Clear 0 1531.933 97.816 9 27816489
2024-02-27 18:04:29.200000 6.406 7.49408 Clear 0 1532.015 97.822 9 27816489
2024-02-27 18:04:29.300000 6.591 7.6786 Clear 0 1532.098 97.828 9 27816489
2024-02-27 18:04:29.400000 6.609 7.69688 Clear 0 1532.181 97.834 9 27816489
2024-02-27 18:04:29.500000 6.468 7.55639 Clear 0 1532.264 97.84 9 27816489
2024-02-27 18:04:29.600000 6.561 7.64959 Clear 0 1532.347 97.846 9 27816489
2024-02-27 18:04:29.700000 6.65 7.73852 Clear 0 1532.431 97.852 9 27816489
2024-02-27 18:04:29.800000 6.493 7.58231 Clear 0 1532.515 97.858 9 27816489
2024-02-27 18:04:29.900000 6.586 7.67542 Clear 0 1532.599 97.864 9 27816489
2024-02-27 18:04:30 6.513 7.60245 Clear 0 1532.684 97.87 9 27816489
2024-02-27 18:04:30.100000 6.486 7.57605 Clear 0 1532.769 97.876 9 27816489
2024-02-27 18:04:30.200000 6.498 7.58793 Clear 0 1532.854 97.882 9 27816489
2024-02-27 18:04:30.300000 6.552 7.64175 Clear 0 1532.94 97.887 9 27816489
2024-02-27 18:04:30.400000 6.489 7.57985 Clear 0 1533.025 97.893 9 27816489
2024-02-27 18:04:30.500000 6.628 7.71877 Clear 0 1533.111 97.899 9 27816489
2024-02-27 18:04:30.600000 6.378 7.46915 Clear 0 1533.198 97.905 9 27816489
2024-02-27 18:04:30.700000 6.349 7.44044 Clear 0 1533.284 97.911 9 27816489
2024-02-27 18:04:30.800000 6.489 7.58074 Clear 0 1533.371 97.917 9 27816489
2024-02-27 18:04:30.900000 6.629 7.72081 Clear 0 1533.458 97.923 9 27816489
2024-02-27 18:04:31 6.38 7.47178 Clear 0 1533.545 97.929 9 27816489
2024-02-27 18:04:31.100000 6.693 7.78453 Clear 0 1533.633 97.935 9 27816489
2024-02-27 18:04:31.200000 6.402 7.4947 Clear 0 1533.721 97.941 9 27816489
2024-02-27 18:04:31.300000 6.558 7.65102 Clear 0 1533.809 97.946 9 27816489
2024-02-27 18:04:31.400000 6.686 7.77941 Clear 0 1533.898 97.952 9 27816489
2024-02-27 18:04:31.500000 6.487 7.58029 Clear 0 1533.986 97.958 9 27816489
2024-02-27 18:04:31.600000 6.553 7.64721 Clear 0 1534.075 97.964 9 27816489
2024-02-27 18:04:31.700000 6.503 7.59653 Clear 0 1534.165 97.97 9 27816489
2024-02-27 18:04:31.800000 6.566 7.66014 Clear 0 1534.254 97.976 9 27816489
2024-02-27 18:04:31.900000 6.62 7.71496 Clear 0 1534.344 97.982 9 27816489
2024-02-27 18:04:32 6.47 7.56452 Clear 0 1534.434 97.988 9 27816489
2024-02-27 18:04:32.100000 6.348 7.443 Clear 0 1534.525 97.994 9 27816489
2024-02-27 18:04:32.200000 6.595 7.69017 Clear 0 1534.615 97.999 9 27816489
2024-02-27 18:04:32.300000 6.652 7.74788 Clear 0 1534.706 98.005 9 27816489
2024-02-27 18:04:32.400000 6.577 7.67322 Clear 0 1534.797 98.011 9 27816489
2024-02-27 18:04:32.500000 6.503 7.5988 Clear 0 1534.889 98.017 9 27816489
2024-02-27 18:04:32.600000 6.672 7.76818 Clear 0 1534.981 98.023 9 27816489
2024-02-27 18:04:32.700000 6.585 7.68203 Clear 0 1535.073 98.029 9 27816489
2024-02-27 18:04:32.800000 6.444 7.54074 Clear 0 1535.165 98.035 9 27816489
2024-02-27 18:04:32.900000 6.527 7.6239 Clear 0 1535.258 98.041 9 27816489
2024-02-27 18:04:33 6.418 7.51468 Clear 0 1535.351 98.046 9 27816489
2024-02-27 18:04:33.100000 6.474 7.57172 Clear 0 1535.444 98.052 9 27816489
2024-02-27 18:04:33.200000 6.528 7.62605 Clear 0 1535.537 98.058 9 27816489
2024-02-27 18:04:33.300000 6.508 7.60564 Clear 0 1535.631 98.064 9 27816489
2024-02-27 18:04:33.400000 6.466 7.56395 Clear 0 1535.725 98.07 9 27816489
2024-02-27 18:04:33.500000 6.454 7.55273 Clear 0 1535.819 98.076 9 27816489
2024-02-27 18:04:33.600000 6.55 7.649 Clear 0 1535.914 98.082 9 27816489
2024-02-27 18:04:33.700000 6.436 7.53494 Clear 0 1536.008 98.088 9 27816489
2024-02-27 18:04:33.800000 6.429 7.52764 Clear 0 1536.103 98.094 9 27816489
2024-02-27 18:04:33.900000 6.46 7.55954 Clear 0 1536.199 98.099 9 27816489
2024-02-27 18:04:34 6.404 7.50375 Clear 0 1536.294 98.105 9 27816489
2024-02-27 18:04:34.100000 6.48 7.58043 Clear 0 1536.39 98.111 9 27816489
2024-02-27 18:04:34.200000 6.617 7.71733 Clear 0 1536.486 98.117 9 27816489
2024-02-27 18:04:34.300000 6.58 7.68053 Clear 0 1536.583 98.123 9 27816489
2024-02-27 18:04:34.400000 6.469 7.57016 Clear 0 1536.68 98.129 9 27816489
2024-02-27 18:04:34.500000 6.458 7.55932 Clear 0 1536.777 98.135 9 27816489
2024-02-27 18:04:34.600000 6.5 7.60197 Clear 0 1536.874 98.14 9 27816489
2024-02-27 18:04:34.700000 6.631 7.73298 Clear 0 1536.971 98.146 9 27816489
2024-02-27 18:04:34.800000 6.482 7.58358 Clear 0 1537.069 98.152 9 27816489
2024-02-27 18:04:34.900000 6.709 7.81116 Clear 0 1537.167 98.158 9 27816489
2024-02-27 18:04:35 6.353 7.45608 Clear 0 1537.266 98.164 9 27816489
2024-02-27 18:04:35.100000 6.553 7.65571 Clear 0 1537.364 98.17 9 27816489
2024-02-27 18:04:35.200000 6.382 7.48447 Clear 0 1537.463 98.176 9 27816489
2024-02-27 18:04:35.300000 6.524 7.62675 Clear 0 1537.562 98.181 9 27816489
2024-02-27 18:04:35.400000 6.587 7.69067 Clear 0 1537.662 98.187 9 27816489
2024-02-27 18:04:35.500000 6.454 7.55778 Clear 0 1537.761 98.193 9 27816489
2024-02-27 18:04:35.600000 6.509 7.61255 Clear 0 1537.861 98.199 9 27816489
2024-02-27 18:04:35.700000 6.398 7.50145 Clear 0 1537.962 98.205 9 27816489
2024-02-27 18:04:35.800000 6.501 7.60633 Clear 0 1538.062 98.211 9 27816489
2024-02-27 18:04:35.900000 6.519 7.62418 Clear 0 1538.163 98.217 9 27816489
2024-02-27 18:04:36 6.69 7.7949 Clear 0 1538.264 98.222 9 27816489
2024-02-27 18:04:36.100000 6.579 7.68522 Clear 0 1538.366 98.228 9 27816489
2024-02-27 18:04:36.200000 6.53 7.63545 Clear 0 1538.467 98.234 9 27816489
2024-02-27 18:04:36.300000 6.492 7.59831 Clear 0 1538.569 98.24 9 27816489
2024-02-27 18:04:36.400000 6.484 7.58945 Clear 0 1538.671 98.246 9 27816489
2024-02-27 18:04:36.500000 6.358 7.46472 Clear 0 1538.774 98.252 9 27816489
2024-02-27 18:04:36.600000 6.488 7.59512 Clear 0 1538.876 98.258 9 27816489
2024-02-27 18:04:36.700000 6.48 7.58651 Clear 0 1538.979 98.263 9 27816489
2024-02-27 18:04:36.800000 6.671 7.7778 Clear 0 1539.083 98.269 9 27816489
2024-02-27 18:04:36.900000 6.64 7.74833 Clear 0 1539.186 98.275 9 27816489
2024-02-27 18:04:37 6.537 7.64494 Clear 0 1539.29 98.281 9 27816489
2024-02-27 18:04:37.100000 6.486 7.59444 Clear 0 1539.394 98.287 9 27816489
2024-02-27 18:04:37.200000 6.634 7.74284 Clear 0 1539.499 98.293 9 27816489
2024-02-27 18:04:37.300000 6.541 7.65019 Clear 0 1539.603 98.298 9 27816489
2024-02-27 18:04:37.400000 6.568 7.67685 Clear 0 1539.708 98.304 9 27816489
2024-02-27 18:04:37.500000 6.564 7.67268 Clear 0 1539.813 98.31 9 27816489
2024-02-27 18:04:37.600000 6.344 7.45388 Clear 0 1539.919 98.316 9 27816489
2024-02-27 18:04:37.700000 6.367 7.47648 Clear 0 1540.024 98.322 9 27816489
2024-02-27 18:04:37.800000 6.598 7.70795 Clear 0 1540.13 98.328 9 27816489
2024-02-27 18:04:37.900000 6.458 7.56883 Clear 0 1540.237 98.333 9 27816489
2024-02-27 18:04:38 6.426 7.53666 Clear 0 1540.343 98.339 9 27816489
2024-02-27 18:04:38.100000 6.395 7.50584 Clear 0 1540.45 98.345 9 27816489
2024-02-27 18:04:38.200000 6.26 7.37102 Clear 0 1540.557 98.351 9 27816489
2024-02-27 18:04:38.300000 6.415 7.52722 Clear 0 1540.665 98.357 9 27816489
2024-02-27 18:04:38.400000 6.564 7.67562 Clear 0 1540.772 98.363 9 27816489
2024-02-27 18:04:38.500000 6.536 7.64804 Clear 0 1540.88 98.368 9 27816489
2024-02-27 18:04:38.600000 6.412 7.5238 Clear 0 1540.988 98.374 9 27816489
2024-02-27 18:04:38.700000 6.546 7.65884 Clear 0 1541.097 98.38 9 27816489
2024-02-27 18:04:38.800000 6.672 7.78456 Clear 0 1541.205 98.386 9 27816489
2024-02-27 18:04:38.900000 6.46 7.57283 Clear 0 1541.314 98.392 9 27816489
2024-02-27 18:04:39 6.372 7.48632 Clear 0 1541.424 98.398 9 27816489
2024-02-27 18:04:39.100000 6.497 7.61117 Clear 0 1541.533 98.403 9 27816489
2024-02-27 18:04:39.200000 6.45 7.56373 Clear 0 1541.643 98.409 9 27816489
2024-02-27 18:04:39.300000 6.245 7.35906 Clear 0 1541.753 98.415 9 27816489
2024-02-27 18:04:39.400000 6.355 7.46957 Clear 0 1541.863 98.421 9 27816489
2024-02-27 18:04:39.500000 6.544 7.65884 Clear 0 1541.974 98.427 9 27816489
2024-02-27 18:04:39.600000 6.463 7.57752 Clear 0 1542.085 98.432 9 27816489
2024-02-27 18:04:39.700000 6.459 7.57506 Clear 0 1542.196 98.438 9 27816489
2024-02-27 18:04:39.800000 6.423 7.5386 Clear 0 1542.308 98.444 9 27816489
2024-02-27 18:04:39.900000 6.495 7.61117 Clear 0 1542.419 98.45 9 27816489
2024-02-27 18:04:40 6.449 7.56484 Clear 0 1542.531 98.456 9 27816489
2024-02-27 18:04:40.100000 6.504 7.62068 Clear 0 1542.643 98.461 9 27816489
2024-02-27 18:04:40.200000 6.389 7.50626 Clear 0 1542.756 98.467 9 27816489
2024-02-27 18:04:40.300000 6.516 7.63309 Clear 0 1542.869 98.473 9 27816489
2024-02-27 18:04:40.400000 6.416 7.53429 Clear 0 1542.982 98.479 9 27816489
2024-02-27 18:04:40.500000 6.409 7.52657 Clear 0 1543.095 98.485 9 27816489
2024-02-27 18:04:40.600000 6.492 7.61025 Clear 0 1543.209 98.49 9 27816489
2024-02-27 18:04:40.700000 6.552 7.66951 Clear 0 1543.323 98.496 9 27816489
2024-02-27 18:04:40.800000 6.377 7.49583 Clear 0 1543.437 98.502 9 27816489
2024-02-27 18:04:40.900000 6.536 7.65475 Clear 0 1543.551 98.508 9 27816489
2024-02-27 18:04:41 6.221 7.33946 Clear 0 1543.666 98.514 9 27816489
2024-02-27 18:04:41.100000 6.378 7.49832 Clear 0 1543.781 98.519 9 27816489
2024-02-27 18:04:41.200000 6.415 7.53494 Clear 0 1543.896 98.525 9 27816489
2024-02-27 18:04:41.300000 6.402 7.52146 Clear 0 1544.011 98.531 9 27816489
2024-02-27 18:04:41.400000 6.51 7.63004 Clear 0 1544.127 98.537 9 27816489
2024-02-27 18:04:41.500000 6.397 7.51806 Clear 0 1544.243 98.543 9 27816489
2024-02-27 18:04:41.600000 6.443 7.56417 Clear 0 1544.359 98.548 9 27816489
2024-02-27 18:04:41.700000 6.39 7.51067 Clear 0 1544.476 98.554 9 27816489
2024-02-27 18:04:41.800000 6.362 7.48426 Clear 0 1544.593 98.56 9 27816489
2024-02-27 18:04:41.900000 6.325 7.44711 Clear 0 1544.71 98.566 9 27816489
2024-02-27 18:04:42 6.511 7.63309 Clear 0 1544.827 98.572 9 27816489
2024-02-27 18:04:42.100000 6.397 7.51976 Clear 0 1544.945 98.577 9 27816489
2024-02-27 18:04:42.200000 6.55 7.67268 Clear 0 1545.063 98.583 9 27816489
2024-02-27 18:04:42.300000 6.531 7.65355 Clear 0 1545.181 98.589 9 27816489
2024-02-27 18:04:42.400000 6.315 7.43801 Clear 0 1545.3 98.595 9 27816489
2024-02-27 18:04:42.500000 6.445 7.56905 Clear 0 1545.418 98.601 9 27816489
2024-02-27 18:04:42.600000 6.52 7.64375 Clear 0 1545.537 98.606 9 27816489
2024-02-27 18:04:42.700000 6.377 7.50082 Clear 0 1545.657 98.612 9 27816489
2024-02-27 18:04:42.800000 6.516 7.64113 Clear 0 1545.776 98.618 9 27816489
2024-02-27 18:04:42.900000 6.508 7.63333 Clear 0 1545.896 98.624 9 27816489
2024-02-27 18:04:43 6.292 7.41647 Clear 0 1546.016 98.629 9 27816489
2024-02-27 18:04:43.100000 6.446 7.57068 Clear 0 1546.136 98.635 9 27816489
2024-02-27 18:04:43.200000 6.363 7.48856 Clear 0 1546.257 98.641 9 27816489
2024-02-27 18:04:43.300000 6.659 7.78447 Clear 0 1546.378 98.647 9 27816489
2024-02-27 18:04:43.400000 6.55 7.67613 Clear 0 1546.499 98.652 9 27816489
2024-02-27 18:04:43.500000 6.503 7.62965 Clear 0 1546.62 98.658 9 27816489
2024-02-27 18:04:43.600000 6.303 7.42993 Clear 0 1546.742 98.664 9 27816489
2024-02-27 18:04:43.700000 6.109 7.23607 Clear 0 1546.864 98.67 9 27816489
2024-02-27 18:04:43.800000 6.375 7.50294 Clear 0 1546.986 98.676 9 27816489
2024-02-27 18:04:43.900000 6.439 7.56689 Clear 0 1547.109 98.681 9 27816489
2024-02-27 18:04:44 6.423 7.55055 Clear 0 1547.231 98.687 9 27816489
2024-02-27 18:04:44.100000 6.327 7.45533 Clear 0 1547.354 98.693 9 27816489
2024-02-27 18:04:44.200000 6.475 7.60356 Clear 0 1547.478 98.699 9 27816489
2024-02-27 18:04:44.300000 6.32 7.44892 Clear 0 1547.601 98.704 9 27816489
2024-02-27 18:04:44.400000 6.462 7.59142 Clear 0 1547.725 98.71 9 27816489
2024-02-27 18:04:44.500000 6.546 7.67613 Clear 0 1547.849 98.716 9 27816489
2024-02-27 18:04:44.600000 6.157 7.2873 Clear 0 1547.974 98.722 9 27816489
2024-02-27 18:04:44.700000 6.167 7.29646 Clear 0 1548.098 98.727 9 27816489
2024-02-27 18:04:44.800000 6.354 7.48526 Clear 0 1548.223 98.733 9 27816489
2024-02-27 18:04:44.900000 6.297 7.42836 Clear 0 1548.348 98.739 9 27816489
2024-02-27 18:04:45 6.351 7.48175 Clear 0 1548.474 98.745 9 27816489
2024-02-27 18:04:45.100000 6.486 7.61676 Clear 0 1548.599 98.75 9 27816489
2024-02-27 18:04:45.200000 6.248 7.37971 Clear 0 1548.725 98.756 9 27816489
2024-02-27 18:04:45.300000 6.381 7.51264 Clear 0 1548.852 98.762 9 27816489
2024-02-27 18:04:45.400000 6.289 7.42055 Clear 0 1548.978 98.768 9 27816489
2024-02-27 18:04:45.500000 6.284 7.41667 Clear 0 1549.105 98.773 9 27816489
2024-02-27 18:04:45.600000 6.242 7.37504 Clear 0 1549.232 98.779 9 27816489
2024-02-27 18:04:45.700000 6.517 7.65035 Clear 0 1549.359 98.785 9 27816489
2024-02-27 18:04:45.800000 6.093 7.22708 Clear 0 1549.487 98.791 9 27816489
2024-02-27 18:04:45.900000 6.137 7.27125 Clear 0 1549.615 98.796 9 27816489
2024-02-27 18:04:46 6.338 7.47212 Clear 0 1549.743 98.802 9 27816489
2024-02-27 18:04:46.100000 6.174 7.30814 Clear 0 1549.871 98.808 9 27816489
2024-02-27 18:04:46.200000 6.352 7.48711 Clear 0 1550.0 98.814 9 27816489
2024-02-27 18:04:46.300000 6.325 7.45955 Clear 0 1550.129 98.819 9 27816489
2024-02-27 18:04:46.400000 6.094 7.22887 Clear 0 1550.258 98.825 9 27816489
2024-02-27 18:04:46.500000 6.351 7.48732 Clear 0 1550.387 98.831 9 27816489
2024-02-27 18:04:46.600000 6.146 7.28147 Clear 0 1550.517 98.836 9 27816489
2024-02-27 18:04:46.700000 6.349 7.48484 Clear 0 1550.647 98.842 9 27816489
2024-02-27 18:04:46.800000 6.263 7.40032 Clear 0 1550.777 98.848 9 27816489
2024-02-27 18:04:46.900000 6.209 7.34633 Clear 0 1550.908 98.854 9 27816489
2024-02-27 18:04:47 6.305 7.44176 Clear 0 1551.038 98.859 9 27816489
2024-02-27 18:04:47.100000 5.974 7.1123 Clear 0 1551.169 98.865 9 27816489
2024-02-27 18:04:47.200000 6.24 7.37821 Clear 0 1551.301 98.871 9 27816489
2024-02-27 18:04:47.300000 6.366 7.50378 Clear 0 1551.432 98.877 9 27816489
2024-02-27 18:04:47.400000 6.152 7.29144 Clear 0 1551.564 98.882 9 27816489
2024-02-27 18:04:47.500000 6.249 7.38798 Clear 0 1551.696 98.888 9 27816489
2024-02-27 18:04:47.600000 6.172 7.3113 Clear 0 1551.829 98.894 9 27816489
2024-02-27 18:04:47.700000 6.176 7.31536 Clear 0 1551.961 98.899 9 27816489
2024-02-27 18:04:47.800000 6.098 7.23754 Clear 0 1552.094 98.905 9 27816489
2024-02-27 18:04:47.900000 6.246 7.3861 Clear 0 1552.227 98.911 9 27816489
2024-02-27 18:04:48 6.123 7.26264 Clear 0 1552.361 98.917 9 27816489
2024-02-27 18:04:48.100000 6.337 7.47826 Clear 0 1552.495 98.922 9 27816489
2024-02-27 18:04:48.200000 6.219 7.35949 Clear 0 1552.628 98.928 9 27816489
2024-02-27 18:04:48.300000 6.159 7.29958 Clear 0 1552.763 98.934 9 27816489
2024-02-27 18:04:48.400000 6.349 7.49105 Clear 0 1552.897 98.939 9 27816489
2024-02-27 18:04:48.500000 6.247 7.38931 Clear 0 1553.032 98.945 9 27816489
2024-02-27 18:04:48.600000 6.319 7.46137 Clear 0 1553.167 98.951 9 27816489
2024-02-27 18:04:48.601000 6.457 7.59892 Clear 0 1553.168 98.951 7 27816489
2024-02-27 18:04:48.700000 6.242 7.38516 Clear 0 1553.302 98.957 9 27816489
2024-02-27 18:04:48.701000 6.242 7.38525 Clear 0 1553.304 98.957 7 27816489
2024-02-27 18:04:48.800000 6.199 7.34216 Clear 0 1553.438 98.962 9 27816489
2024-02-27 18:04:48.801000 6.436 7.5794 Clear 0 1553.439 98.962 7 27816489
2024-02-27 18:04:48.900000 6.365 7.50778 Clear 0 1553.574 98.968 9 27816489
2024-02-27 18:04:48.901000 6.397 7.54012 Clear 0 1553.575 98.968 7 27816489
2024-02-27 18:04:49 6.386 7.52949 Clear 0 1553.71 98.974 9 27816489
2024-02-27 18:04:49.001000 6.069 7.21268 Clear 0 1553.711 98.974 7 27816489
2024-02-27 18:04:49.100000 6.08 7.22367 Clear 0 1553.846 98.979 9 27816489
2024-02-27 18:04:49.101000 6.566 7.70997 Clear 0 1553.847 98.979 7 27816489
2024-02-27 18:04:49.200000 6.188 7.33154 Clear 0 1553.983 98.985 9 27816489
2024-02-27 18:04:49.201000 6.463 7.60647 Clear 0 1553.984 98.985 7 27816489
2024-02-27 18:04:49.300000 6.286 7.42973 Clear 0 1554.12 98.991 9 27816489
2024-02-27 18:04:49.301000 6.339 7.48295 Clear 0 1554.121 98.991 7 27816489
2024-02-27 18:04:49.399000 6.547 7.69217 Clear 0 1554.255 98.996 2 27816489
2024-02-27 18:04:49.400000 6.334 7.47847 Clear 0 1554.257 98.996 9 27816489
2024-02-27 18:04:49.401000 6.306 7.4512 Clear 0 1554.258 98.996 7 27816489
2024-02-27 18:04:49.499000 6.573 7.71822 Clear 0 1554.393 99.002 2 27816489
2024-02-27 18:04:49.500000 6.281 7.42621 Clear 0 1554.394 99.002 9 27816489
2024-02-27 18:04:49.501000 6.259 7.40359 Clear 0 1554.395 99.002 7 27816489
2024-02-27 18:04:49.599000 6.603 7.74795 Clear 0 1554.53 99.008 2 27816489
2024-02-27 18:04:49.600000 6.198 7.34252 Clear 0 1554.532 99.008 9 27816489
2024-02-27 18:04:49.601000 6.352 7.49697 Clear 0 1554.533 99.008 7 27816489
2024-02-27 18:04:49.699000 6.303 7.44909 Clear 0 1554.668 99.013 2 27816489
2024-02-27 18:04:49.700000 6.058 7.2039 Clear 0 1554.67 99.013 9 27816489
2024-02-27 18:04:49.701000 6.459 7.60535 Clear 0 1554.671 99.014 7 27816489
2024-02-27 18:04:49.799000 6.61 7.75566 Clear 0 1554.807 99.019 2 27816489
2024-02-27 18:04:49.800000 6.242 7.3878 Clear 0 1554.808 99.019 9 27816489
2024-02-27 18:04:49.801000 6.352 7.49777 Clear 0 1554.809 99.019 7 27816489
2024-02-27 18:04:49.899000 6.541 7.68718 Clear 0 1554.945 99.025 2 27816489
2024-02-27 18:04:49.900000 6.256 7.40185 Clear 0 1554.946 99.025 9 27816489
2024-02-27 18:04:49.901000 6.552 7.69754 Clear 0 1554.948 99.025 7 27816489
2024-02-27 18:04:49.999000 6.457 7.60348 Clear 0 1555.084 99.03 2 27816489
2024-02-27 18:04:50 6.291 7.438 Clear 0 1555.085 99.031 9 27816489
2024-02-27 18:04:50.001000 6.282 7.4294 Clear 0 1555.086 99.031 7 27816489
2024-02-27 18:04:50.099000 6.685 7.83181 Clear 0 1555.223 99.036 2 27816489
2024-02-27 18:04:50.100000 6.284 7.4313 Clear 0 1555.224 99.036 9 27816489
2024-02-27 18:04:50.101000 6.489 7.63629 Clear 0 1555.225 99.036 7 27816489
2024-02-27 18:04:50.199000 6.632 7.77893 Clear 0 1555.362 99.042 2 27816489
2024-02-27 18:04:50.200000 6.277 7.42406 Clear 0 1555.363 99.042 9 27816489
2024-02-27 18:04:50.201000 6.475 7.6215 Clear 0 1555.365 99.042 7 27816489
2024-02-27 18:04:50.299000 6.69 7.83838 Clear 0 1555.501 99.048 2 27816489
2024-02-27 18:04:50.300000 6.23 7.37784 Clear 0 1555.503 99.048 9 27816489
2024-02-27 18:04:50.301000 6.116 7.26412 Clear 0 1555.504 99.048 7 27816489
2024-02-27 18:04:50.399000 6.609 7.75729 Clear 0 1555.641 99.053 2 27816489
2024-02-27 18:04:50.400000 6.333 7.48114 Clear 0 1555.643 99.053 9 27816489
2024-02-27 18:04:50.401000 6.359 7.50729 Clear 0 1555.644 99.053 7 27816489
2024-02-27 18:04:50.499000 6.581 7.7293 Clear 0 1555.781 99.059 2 27816489
2024-02-27 18:04:50.500000 6.396 7.54443 Clear 0 1555.783 99.059 9 27816489
2024-02-27 18:04:50.501000 6.276 7.4243 Clear 0 1555.784 99.059 7 27816489
2024-02-27 18:04:50.599000 6.442 7.59098 Clear 0 1555.922 99.065 2 27816489
2024-02-27 18:04:50.600000 6.263 7.41183 Clear 0 1555.923 99.065 9 27816489
2024-02-27 18:04:50.601000 6.474 7.62263 Clear 0 1555.924 99.065 7 27816489
2024-02-27 18:04:50.699000 6.735 7.88349 Clear 0 1556.062 99.07 2 27816489
2024-02-27 18:04:50.700000 6.283 7.43228 Clear 0 1556.064 99.07 9 27816489
2024-02-27 18:04:50.701000 6.384 7.5326 Clear 0 1556.065 99.07 7 27816489
2024-02-27 18:04:50.799000 6.624 7.7727 Clear 0 1556.203 99.076 2 27816489
2024-02-27 18:04:50.800000 6.366 7.51518 Clear 0 1556.204 99.076 9 27816489
2024-02-27 18:04:50.801000 6.229 7.37819 Clear 0 1556.206 99.076 7 27816489
2024-02-27 18:04:50.899000 6.624 7.77436 Clear 0 1556.344 99.082 2 27816489
2024-02-27 18:04:50.900000 6.325 7.47539 Clear 0 1556.346 99.082 9 27816489
2024-02-27 18:04:50.901000 6.454 7.6038 Clear 0 1556.347 99.082 7 27816489
